wave,gender,age,age_o,d_age,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
9,b'male',26.0,24.0,2,b'Asian/Pacific Islander/Asian-American',b'Other',b'0',3.0,1.0,b'MBA',14.0,18.0,20.0,18.0,16.0,14.0,8.0,8.0,8.0,8.0,8.0,1.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,7.0,9.0,9.0,6.0,7.0,4.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.32,7.0,,7.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',26.0,23.0,3,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',3.0,1.0,b'MBA',15.38,19.23,17.31,19.23,9.62,19.23,4.0,5.0,5.0,6.0,6.0,5.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,3.0,7.0,5.0,6.0,5.0,4.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,-0.36,7.0,,3.0,6.0,0.0,b'0',b'0',b'0'
9,b'male',26.0,30.0,4,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',17.5,17.5,20.0,12.5,20.0,12.5,6.0,6.0,8.0,6.0,8.0,5.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,5.0,6.0,6.0,5.0,6.0,6.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.49,7.0,,5.0,6.0,0.0,b'1',b'1',b'1'
9,b'male',26.0,25.0,1,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',13.21,18.87,18.87,16.98,16.98,15.09,6.0,8.0,8.0,8.0,8.0,,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,-0.08,7.0,,7.0,8.0,1.0,b'1',b'0',b'0'
9,b'male',26.0,25.0,1,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,8.0,8.0,8.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.41,7.0,,6.0,5.0,0.0,b'0',b'0',b'0'
9,b'male',26.0,22.0,4,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',15.38,19.23,19.23,19.23,15.38,11.54,7.0,8.0,7.0,8.0,9.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,3.0,7.0,7.0,5.0,5.0,4.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.43,7.0,,4.0,7.0,0.0,b'0',b'0',b'0'
9,b'male',26.0,22.0,4,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',16.0,20.0,18.0,20.0,18.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,6.0,8.0,7.0,4.0,5.0,5.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.43,7.0,,4.0,4.0,0.0,b'0',b'0',b'0'
9,b'male',26.0,26.0,0,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',19.61,15.69,17.65,15.69,17.65,13.73,7.0,7.0,9.0,8.0,8.0,6.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.48,7.0,,5.0,7.0,1.0,b'1',b'0',b'0'
9,b'male',26.0,23.0,3,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',15.38,17.31,19.23,19.23,11.54,17.31,10.0,8.0,8.0,8.0,8.0,8.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,6.0,8.0,8.0,3.0,6.0,2.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.32,7.0,,2.0,2.0,0.0,b'0',b'0',b'0'
9,b'male',26.0,31.0,5,b'Asian/Pacific Islander/Asian-American',b'Black/African American',b'0',3.0,1.0,b'MBA',14.58,16.67,20.83,18.75,16.67,12.5,7.0,7.0,7.0,7.0,7.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.01,7.0,,6.0,6.0,0.0,b'0',b'1',b'0'
9,b'male',26.0,23.0,3,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',17.31,13.46,17.31,19.23,19.23,13.46,6.0,9.0,10.0,8.0,10.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,8.0,7.0,4.0,9.0,4.0,5.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.36,7.0,,8.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',26.0,25.0,1,b'Asian/Pacific Islander/Asian-American',b'Black/African American',b'0',3.0,1.0,b'MBA',11.54,13.46,19.23,19.23,19.23,17.31,10.0,10.0,10.0,10.0,10.0,10.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,7.0,7.0,5.0,7.0,7.0,5.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,-0.11,7.0,,7.0,1.0,0.0,b'1',b'1',b'1'
9,b'male',26.0,28.0,2,b'Asian/Pacific Islander/Asian-American',b'Black/African American',b'0',3.0,1.0,b'MBA',13.04,21.74,17.39,17.39,15.22,15.22,8.0,,8.0,,8.0,,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,4.0,5.0,6.0,5.0,8.0,5.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,-0.13,7.0,,5.0,4.0,0.0,b'0',b'0',b'0'
9,b'male',26.0,29.0,3,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',20.0,15.56,20.0,15.56,11.11,17.78,7.0,8.0,8.0,9.0,9.0,10.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,-0.01,7.0,,7.0,6.0,0.0,b'1',b'1',b'1'
9,b'male',26.0,28.0,2,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',3.0,1.0,b'MBA',16.36,16.36,18.18,18.18,16.36,14.55,4.0,7.0,8.0,5.0,10.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,7.0,7.0,8.0,4.0,6.0,6.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.23,7.0,,5.0,3.0,0.0,b'1',b'0',b'0'
9,b'male',26.0,27.0,1,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',3.0,1.0,b'MBA',14.29,18.37,18.37,16.33,18.37,14.29,7.0,6.0,8.0,7.0,8.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,6.0,8.0,7.0,7.0,8.0,6.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.17,7.0,,6.0,5.0,0.0,b'1',b'1',b'1'
9,b'male',26.0,25.0,1,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',3.0,1.0,b'MBA',15.52,17.24,17.24,17.24,17.24,15.52,6.0,9.0,9.0,7.0,9.0,6.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,8.0,9.0,9.0,9.0,4.0,8.0,4.0,5.0,4.0,6.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,0.28,7.0,,6.0,6.0,0.0,b'0',b'0',b'0'
9,b'male',27.0,24.0,3,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',16.0,16.0,20.0,16.0,18.0,14.0,4.0,8.0,8.0,6.0,8.0,5.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,5.0,5.0,7.0,5.0,5.0,5.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.34,6.0,,5.0,5.0,0.0,b'0',b'0',b'0'
9,b'male',27.0,27.0,0,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',15.38,19.23,19.23,19.23,13.46,13.46,5.0,8.0,7.0,6.0,8.0,6.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,7.0,7.0,9.0,8.0,8.0,4.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,-0.03,6.0,,7.0,4.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,25.0,2,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',7.0,1.0,b'MBA',17.65,17.65,17.65,15.69,15.69,15.69,2.0,3.0,5.0,5.0,,,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,7.0,6.0,9.0,7.0,7.0,6.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.3,6.0,,6.0,5.0,0.0,b'0',b'0',b'0'
9,b'male',27.0,24.0,3,b'European/Caucasian-American',b'Other',b'0',7.0,1.0,b'MBA',14.0,18.0,20.0,18.0,16.0,14.0,7.0,6.0,7.0,7.0,7.0,4.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,6.0,8.0,8.0,6.0,6.0,3.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.66,6.0,,6.0,5.0,0.0,b'0',b'0',b'0'
9,b'male',27.0,23.0,4,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',7.0,1.0,b'MBA',15.38,19.23,17.31,19.23,9.62,19.23,3.0,4.0,5.0,6.0,6.0,7.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,-0.22,6.0,,7.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,30.0,3,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',17.5,17.5,20.0,12.5,20.0,12.5,1.0,6.0,6.0,6.0,7.0,2.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,8.0,7.0,7.0,6.0,7.0,5.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.31,6.0,,7.0,2.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,25.0,2,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',13.21,18.87,18.87,16.98,16.98,15.09,3.0,7.0,7.0,6.0,,,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.15,6.0,,7.0,5.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,25.0,2,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',15.38,17.31,17.31,17.31,17.31,15.38,3.0,8.0,8.0,7.0,,,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,-0.33,6.0,,8.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,22.0,5,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',15.38,19.23,19.23,19.23,15.38,11.54,5.0,8.0,7.0,8.0,9.0,7.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.05,6.0,,8.0,7.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,22.0,5,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',16.0,20.0,18.0,20.0,18.0,8.0,2.0,5.0,6.0,5.0,7.0,4.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.22,6.0,,8.0,7.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,26.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',19.61,15.69,17.65,15.69,17.65,13.73,3.0,8.0,10.0,6.0,10.0,7.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,7.0,10.0,10.0,10.0,10.0,5.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,-0.08,6.0,,9.0,5.0,1.0,b'0',b'0',b'0'
9,b'male',27.0,23.0,4,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',15.38,17.31,19.23,19.23,11.54,17.31,2.0,8.0,4.0,4.0,7.0,2.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,7.0,8.0,7.0,8.0,7.0,5.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.39,6.0,,6.0,5.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,31.0,4,b'European/Caucasian-American',b'Black/African American',b'0',7.0,1.0,b'MBA',14.58,16.67,20.83,18.75,16.67,12.5,2.0,8.0,8.0,7.0,8.0,5.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,5.0,10.0,8.0,7.0,5.0,5.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.5,6.0,,7.0,5.0,0.0,b'0',b'1',b'0'
9,b'male',27.0,23.0,4,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',17.31,13.46,17.31,19.23,19.23,13.46,3.0,8.0,8.0,9.0,4.0,5.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,-0.4,6.0,,8.0,7.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,25.0,2,b'European/Caucasian-American',b'Black/African American',b'0',7.0,1.0,b'MBA',11.54,13.46,19.23,19.23,19.23,17.31,5.0,5.0,10.0,5.0,5.0,5.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,9.0,9.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.05,6.0,,7.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,28.0,1,b'European/Caucasian-American',b'Black/African American',b'0',7.0,1.0,b'MBA',13.04,21.74,17.39,17.39,15.22,15.22,5.0,6.0,7.0,8.0,,,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,6.0,9.0,9.0,8.0,7.0,6.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.09,6.0,,6.0,5.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,29.0,2,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',20.0,15.56,20.0,15.56,11.11,17.78,1.0,1.0,1.0,1.0,1.0,1.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,9.0,8.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.37,6.0,,8.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,28.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',7.0,1.0,b'MBA',16.36,16.36,18.18,18.18,16.36,14.55,4.0,9.0,10.0,7.0,10.0,6.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,9.0,9.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.42,6.0,,7.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,27.0,0,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',7.0,1.0,b'MBA',14.29,18.37,18.37,16.33,18.37,14.29,6.0,7.0,8.0,7.0,8.0,7.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,9.0,9.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.11,6.0,,7.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',27.0,25.0,2,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',7.0,1.0,b'MBA',15.52,17.24,17.24,17.24,17.24,15.52,6.0,8.0,9.0,7.0,7.0,7.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,0.27,6.0,,8.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',26.0,24.0,2,b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,1.0,b'Neurobiology',16.0,16.0,20.0,16.0,18.0,14.0,8.0,8.0,10.0,7.0,10.0,9.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,3.0,9.0,9.0,4.0,7.0,6.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,-0.43,3.0,,6.0,7.0,0.0,b'0',b'1',b'0'
9,b'male',26.0,27.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,1.0,b'Neurobiology',15.38,19.23,19.23,19.23,13.46,13.46,9.0,6.0,10.0,7.0,9.0,6.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,6.0,5.0,9.0,4.0,6.0,5.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,0.01,3.0,,7.0,8.0,1.0,b'1',b'1',b'1'
9,b'male',26.0,25.0,1,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',8.0,1.0,b'Neurobiology',17.65,17.65,17.65,15.69,15.69,15.69,6.0,8.0,7.0,6.0,7.0,9.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,4.0,7.0,8.0,5.0,4.0,6.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,0.52,3.0,,7.0,6.0,0.0,b'0',b'1',b'0'
9,b'male',26.0,24.0,2,b'European/Caucasian-American',b'Other',b'0',8.0,1.0,b'Neurobiology',14.0,18.0,20.0,18.0,16.0,14.0,8.0,9.0,9.0,7.0,9.0,4.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,7.0,7.0,9.0,7.0,7.0,7.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,0.35,3.0,,7.0,8.0,0.0,b'1',b'1',b'1'
9,b'male',26.0,23.0,3,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',8.0,1.0,b'Neurobiology',15.38,19.23,17.31,19.23,9.62,19.23,6.0,5.0,7.0,5.0,5.0,6.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,3.0,7.0,6.0,3.0,5.0,3.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,0.13,3.0,,4.0,7.0,0.0,b'0',b'0',b'0'
9,b'male',26.0,30.0,4,b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,1.0,b'Neurobiology',17.5,17.5,20.0,12.5,20.0,12.5,9.0,9.0,9.0,8.0,9.0,8.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,9.0,6.0,7.0,5.0,6.0,7.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,0.18,3.0,,8.0,8.0,0.0,b'1',b'1',b'1'
9,b'male',26.0,25.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,1.0,b'Neurobiology',13.21,18.87,18.87,16.98,16.98,15.09,8.0,10.0,10.0,8.0,10.0,,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,7.0,7.0,7.0,5.0,7.0,5.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,0.65,3.0,,7.0,7.0,0.0,b'1',b'1',b'1'
9,b'male',26.0,25.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,1.0,b'Neurobiology',15.38,17.31,17.31,17.31,17.31,15.38,7.0,8.0,10.0,,9.0,,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,5.0,7.0,6.0,5.0,4.0,5.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,-0.43,3.0,,6.0,9.0,0.0,b'0',b'1',b'0'
9,b'male',26.0,22.0,4,b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,1.0,b'Neurobiology',15.38,19.23,19.23,19.23,15.38,11.54,9.0,8.0,9.0,8.0,10.0,7.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,5.0,7.0,9.0,6.0,8.0,7.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,0.08,3.0,,6.0,7.0,0.0,b'1',b'1',b'1'
9,b'male',26.0,22.0,4,b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,1.0,b'Neurobiology',16.0,20.0,18.0,20.0,18.0,8.0,10.0,7.0,9.0,10.0,10.0,7.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,6.0,8.0,9.0,6.0,9.0,8.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,0.06,3.0,,7.0,6.0,0.0,b'1',b'0',b'0'
9,b'male',26.0,26.0,0,b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,1.0,b'Neurobiology',19.61,15.69,17.65,15.69,17.65,13.73,9.0,8.0,10.0,8.0,10.0,7.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,10.0,7.0,10.0,10.0,4.0,6.0,7.0,7.0,7.0,5.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,-0.02,3.0,,6.0,7.0,0.0,b'0',b'1',b'0'
